Date,Grid_Load_MWh,Residual_Load_MWh,Grid_Load_Scaled,Temperature_F,Humidity_Percent,WindSpeed_kmh,Precipitation_mm,SolarRadiation_Wm2,Month,DayOfWeek,IsWeekend,TempSquared
2020-11-27,1499603.5,1407907.25,0.7341165900667674,41.1,95.6,7.0,0.0,30.2,11,4,False,1689.21
2020-11-28,1320888.75,1124026.5,0.5274691507022917,38.6,79.7,4.5,0.0,17.8,11,5,True,1489.96
2020-11-29,1243516.5,1096776.0,0.4380038024847101,34.9,89.8,8.6,0.002,25.6,11,6,True,1218.01
2020-11-30,1553410.5,1225223.5,0.7963334958895065,34.5,82.7,8.2,0.0,11.9,11,0,False,1190.25
2020-12-01,1568630.25,1370158.25,0.8139320565302341,36.3,79.5,8.3,0.0,24.0,12,1,False,1317.6899999999998
2020-12-02,1568559.5,1453136.0,0.8138502484739039,30.4,90.8,8.6,0.0,26.3,12,2,False,924.16
2020-12-03,1635766.5,1150662.25,0.8915615423507011,30.4,81.6,10.9,0.0,15.2,12,3,False,924.16
2020-12-04,1588547.25,991708.5,0.8369620361475978,33.8,81.8,11.1,0.0,23.3,12,4,False,1142.4399999999998
2020-12-05,1330057.75,1067081.75,0.5380712435431618,37.1,88.3,12.6,0.0,24.6,12,5,True,1376.41
2020-12-06,1255414.75,1008145.0,0.4517617205939785,45.2,81.4,13.2,0.0,30.8,12,6,True,2043.04
2020-12-07,1567637.25,1189543.0,0.8127838529975715,42.9,80.5,12.6,0.002,8.7,12,0,False,1840.41
2020-12-08,1548760.5,1367754.0,0.7909567119752252,39.3,86.3,12.5,0.0,40.5,12,1,False,1544.4899999999998
2020-12-09,1575182.5,1458056.5,0.8215084075845029,35.0,91.0,10.9,0.035,9.4,12,2,False,1225.0
2020-12-10,1574220.5,1488061.0,0.8203960492779354,31.2,94.3,10.4,0.0,5.1,12,3,False,973.44
2020-12-11,1578548.5,1158625.25,0.825400505359873,31.2,92.7,11.4,0.0,14.0,12,4,False,973.44
2020-12-12,1342316.25,1106854.25,0.5522457178685849,34.0,91.7,8.7,0.0,11.2,12,5,True,1156.0
2020-12-13,1224218.0,1051117.75,0.4156889929428264,37.2,94.7,5.9,0.002,10.3,12,6,True,1383.84
2020-12-14,1517663.5,961467.0,0.7549993250112665,41.3,91.0,10.0,0.002,25.3,12,0,False,1705.6899999999998
2020-12-15,1541482.0,1205498.5,0.7825405997773549,42.0,80.8,9.9,0.008,16.4,12,1,False,1764.0
2020-12-16,1506132.5,1211436.5,0.7416660572014648,46.3,90.8,10.4,0.0,21.3,12,2,False,2143.69
2020-12-17,1517513.5,945865.0,0.7548258803688705,41.6,85.3,10.6,0.036,26.5,12,3,False,1730.5600000000002
2020-12-18,1457834.75,922446.25,0.6858194840195333,41.7,87.8,8.0,0.003,38.9,12,4,False,1738.8900000000003
2020-12-19,1286968.0,675934.25,0.4882466683452253,37.0,87.7,10.2,0.0,38.4,12,5,True,1369.0
2020-12-20,1193652.25,766686.75,0.3803458890873545,37.5,84.1,9.2,0.003,29.1,12,6,True,1406.25
2020-12-21,1369577.25,786766.0,0.5837675471776653,39.9,90.6,9.1,0.04,35.7,12,0,False,1592.01
2020-12-22,1385226.5,646297.75,0.6018627376444541,48.3,87.9,13.9,0.381,17.6,12,1,False,2332.89
2020-12-23,1274551.75,968434.25,0.4738897880708821,44.9,87.5,9.6,0.133,11.6,12,2,False,2016.01
2020-12-24,1161208.25,598138.5,0.3428309692346782,44.6,88.8,16.0,0.093,8.5,12,3,False,1989.16
2020-12-25,1094990.5,820354.0,0.2662635427744839,36.9,84.8,12.4,0.012,15.9,12,4,False,1361.61
2020-12-26,1136504.25,551676.0,0.3142657929296446,33.7,85.2,11.2,0.007,18.2,12,5,True,1135.6900000000005
2020-12-27,1231601.25,301172.5,0.42422622731597,34.8,62.9,17.8,0.0,18.5,12,6,True,1211.0399999999995
2020-12-28,1242393.25,909018.5,0.4367049911875666,36.8,75.8,11.2,0.017,23.7,12,0,False,1354.2399999999998
2020-12-29,1243182.0,902780.0,0.4376170209321666,35.9,90.1,9.7,0.063,24.1,12,1,False,1288.81
2020-12-30,1263061.0,762089.0,0.4606030612401233,36.2,83.4,9.4,0.0,38.2,12,2,False,1310.4400000000005
2020-12-31,1176434.0,824562.0,0.3604364676611018,36.5,81.7,8.5,0.002,32.4,12,3,False,1332.25
2021-01-01,1098941.5,999025.5,0.2708320746551993,35.5,88.3,6.2,0.032,14.9,1,4,False,1260.25
2021-01-02,1171762.25,1068063.0,0.3550345342736731,34.0,88.0,7.0,0.0,27.4,1,5,True,1156.0
2021-01-03,1212326.25,774437.0,0.4019385907680619,32.9,92.3,14.6,0.258,4.5,1,6,True,1082.41
2021-01-04,1476359.75,1082318.5,0.7072398973554606,33.4,94.5,10.0,0.021,4.5,1,0,False,1115.56
2021-01-05,1518140.25,1146366.5,0.7555505898996824,34.8,93.8,10.6,0.012,5.3,1,1,False,1211.0399999999995
2021-01-06,1453132.25,1219952.63,0.6803819944804133,35.6,92.8,11.5,0.085,17.1,1,2,False,1267.36
2021-01-07,1523387.75,1372188.0,0.7616182616395086,34.2,87.8,11.6,0.0,7.8,1,3,False,1169.64
2021-01-08,1503616.25,1373334.0,0.7387565233252691,33.8,88.6,8.7,0.001,10.3,1,4,False,1142.4399999999998
2021-01-09,1330971.75,1250873.5,0.5391280995641625,34.6,92.9,8.7,0.002,9.0,1,5,True,1197.16
2021-01-10,1292727.25,1025265.25,0.4949060753900263,33.6,86.2,8.8,0.0,26.5,1,6,True,1128.96
2021-01-11,1630217.25,958514.0,0.8851449578052546,32.8,81.7,14.3,0.009,15.7,1,0,False,1075.84
2021-01-12,1644547.75,915522.5,0.901715280790977,34.8,90.4,15.3,0.184,8.5,1,1,False,1211.0399999999995
2021-01-13,1649562.25,798960.75,0.9075135351862808,35.1,84.9,17.1,0.089,14.7,1,2,False,1232.01
2021-01-14,1614050.75,1262016.0,0.8664516723966031,34.0,88.4,17.2,0.042,16.9,1,3,False,1156.0
2021-01-15,1578581.5,1391607.25,0.8254386631812001,31.6,80.3,12.5,0.002,9.7,1,4,False,998.56
2021-01-16,1391777.0,1205453.5,0.6094370651778949,29.0,72.6,13.5,0.0,21.6,1,5,True,841.0
2021-01-17,1309506.75,1159074.5,0.5143081712372701,28.6,79.2,7.7,0.0,24.3,1,6,True,817.96
2021-01-18,1587916.75,1060718.75,0.836232990500726,28.9,91.7,11.7,0.181,13.3,1,0,False,835.2099999999999
2021-01-19,1632185.0,828416.5,0.8874202624390883,36.5,93.4,11.7,0.313,9.4,1,1,False,1332.25
2021-01-20,1624024.0,705826.75,0.8779837175951206,42.7,75.3,14.0,0.006,28.8,1,2,False,1823.29
2021-01-21,1622030.25,643070.75,0.8756783492232714,47.5,59.8,16.2,0.001,40.2,1,3,False,2256.25
2021-01-22,1571816.0,881008.5,0.8176157316603248,45.3,71.1,18.6,0.036,19.9,1,4,False,2052.09
2021-01-23,1341773.25,1075273.5,0.5516178482631109,35.5,91.8,10.5,0.207,11.1,1,5,True,1260.25
2021-01-24,1260120.75,1054788.75,0.4572032571747544,33.8,95.4,6.4,0.098,14.1,1,6,True,1142.4399999999998
2021-01-25,1549406.5,1380580.0,0.7917036802351447,34.3,88.9,11.0,0.009,29.1,1,0,False,1176.4899999999998
2021-01-26,1612577.75,1246570.75,0.8647484460082726,33.8,84.1,15.6,0.012,56.2,1,1,False,1142.4399999999998
2021-01-27,1615667.5,1258204.0,0.8683211165672298,35.2,81.9,12.2,0.002,60.0,1,2,False,1239.0400000000002
2021-01-28,1600425.0,1301822.5,0.8506962501557387,35.0,84.3,9.5,0.056,29.4,1,3,False,1225.0
2021-01-29,1561750.75,969020.25,0.8059773070811376,29.8,82.5,9.4,0.043,29.1,1,4,False,888.0400000000001
2021-01-30,1352918.75,1105030.0,0.5645053633419543,30.1,86.9,10.8,0.067,22.7,1,5,True,906.01
2021-01-31,1299223.25,1063758.5,0.5024173847033966,23.8,86.3,7.7,0.0,77.1,1,6,True,566.44
2021-02-01,1561986.25,1284295.0,0.8062496151696996,25.5,72.1,12.7,0.0,60.7,2,0,False,650.25
2021-02-02,1576207.25,1314593.0,0.8226933235664728,33.4,88.3,9.7,0.049,39.1,2,1,False,1115.56
2021-02-03,1597696.5,1004938.75,0.8475412921105523,40.0,96.3,9.2,0.447,32.8,2,2,False,1600.0
2021-02-04,1549135.25,1110008.5,0.7913900345068114,34.2,92.2,16.9,0.032,14.6,2,3,False,1169.64
2021-02-05,1533359.25,1095726.5,0.7731482833171981,31.8,85.4,13.7,0.043,22.2,2,4,False,1011.24
2021-02-06,1383829.5,655921.75,0.6002473898749376,28.7,73.1,20.6,0.001,37.8,2,5,True,823.6899999999999
2021-02-07,1353725.5,561270.75,0.5654382064436418,21.3,68.0,22.7,0.031,20.9,2,6,True,453.69000000000005
2021-02-08,1598669.5,1059836.0,0.8486663696908956,16.1,74.4,20.3,0.079,27.2,2,0,False,259.21000000000004
2021-02-09,1638840.0,1373210.25,0.8951154230733984,16.7,81.3,8.0,0.0,34.3,2,1,False,278.89
2021-02-10,1651978.75,1414627.25,0.9103077283752832,18.6,79.6,7.8,0.003,60.0,2,2,False,345.96000000000004
2021-02-11,1643695.75,1475707.5,0.9007301152221668,23.7,83.7,10.8,0.001,49.4,2,3,False,561.6899999999999
2021-02-12,1620712.75,1275077.0,0.874154927114225,23.1,78.1,10.6,0.0,104.5,2,4,False,533.61
2021-02-13,1429510.25,1151093.25,0.6530679321958641,20.6,82.4,10.3,0.0,93.2,2,5,True,424.36000000000007
2021-02-14,1366698.5,914161.25,0.5804388554156787,22.1,87.5,10.8,0.0,84.1,2,6,True,488.4100000000001
2021-02-15,1640145.5,1028675.0,0.8966249696110533,22.4,74.4,12.0,0.086,67.1,2,0,False,501.75999999999993
2021-02-16,1582806.5,1151430.0,0.8303240206086924,34.3,95.6,9.0,0.071,34.3,2,1,False,1176.4899999999998
2021-02-17,1584371.0,914443.5,0.8321330482288845,40.7,90.6,13.9,0.102,34.2,2,2,False,1656.4900000000002
2021-02-18,1559939.0,894512.25,0.8038823848753958,44.2,78.8,12.0,0.0,77.6,2,3,False,1953.6400000000003
2021-02-19,1518974.75,910668.25,0.7565155202602132,43.2,77.8,14.4,0.131,96.3,2,4,False,1866.24
2021-02-20,1296132.25,660924.5,0.4988432687724196,42.5,76.3,10.1,0.0,92.7,2,5,True,1806.25
2021-02-21,1186315.0,660316.0,0.3718618444045456,47.7,69.2,9.2,0.0,114.5,2,6,True,2275.2900000000004
2021-02-22,1457913.0,992700.5,0.6859099643079833,43.2,74.8,7.5,0.0,120.5,2,0,False,1866.24
2021-02-23,1491639.75,949640.0,0.7249081249275506,50.2,70.7,7.6,0.0,95.5,2,1,False,2520.0400000000004
2021-02-24,1499332.0,834730.75,0.7338026552640304,54.7,71.5,8.2,0.0,106.6,2,2,False,2992.09
2021-02-25,1482710.75,949214.5,0.7145835435145145,53.5,71.2,8.5,0.0,112.8,2,3,False,2862.25
2021-02-26,1483301.75,1069869.75,0.7152669154055555,46.1,80.9,15.1,0.079,40.8,2,4,False,2125.21
2021-02-27,1273043.0,980489.25,0.4721452240427806,41.1,80.6,14.7,0.0,42.1,2,5,True,1689.21
2021-02-28,1196205.5,910197.75,0.3832982059753413,36.4,91.9,11.4,0.0,27.8,2,6,True,1324.9599999999998
2021-03-01,1472760.5,1237749.5,0.7030780931611644,40.4,80.8,7.0,0.0,95.0,3,0,False,1632.16
2021-03-02,1487391.25,1219776.25,0.719995594506083,38.7,81.6,4.4,0.0,102.2,3,1,False,1497.6900000000005
2021-03-03,1503514.75,1237834.75,0.7386391591172476,43.7,74.7,11.3,0.0,123.1,3,2,False,1909.6900000000005
2021-03-04,1513336.0,1200202.75,0.7499954470781371,39.1,83.2,12.6,0.005,19.1,3,3,False,1528.8100000000002
2021-03-05,1503047.5,1204004.0,0.7380988790561835,35.3,67.8,11.8,0.0,133.9,3,4,False,1246.0899999999997
2021-03-06,1313788.75,873499.5,0.5192594376288728,34.6,74.0,14.7,0.0,76.6,3,5,True,1197.16
2021-03-07,1255622.25,755544.75,0.4520016523492931,37.6,71.7,16.9,0.011,38.6,3,6,True,1413.7600000000002
2021-03-08,1488151.5,1252141.5,0.7208746697686277,35.7,62.5,8.4,0.006,160.0,3,0,False,1274.4900000000002
2021-03-09,1542902.5,1337589.75,0.7841831205408465,34.5,52.2,6.5,0.0,136.0,3,1,False,1190.25
2021-03-10,1541248.25,1097720.25,0.7822703152096209,35.7,51.0,10.0,0.0,150.9,3,2,False,1274.4900000000002
2021-03-11,1609601.25,536949.25,0.8613067261543246,42.9,79.5,17.7,0.272,53.7,3,3,False,1840.41
2021-03-12,1562261.75,466445.75,0.8065681751629006,45.4,66.0,17.9,0.022,89.0,3,4,False,2061.16
2021-03-13,1385569.25,316273.5,0.6022590586523293,42.4,81.8,18.8,0.202,46.0,3,5,True,1797.76
2021-03-14,1285020.5,460820.75,0.4859947787381149,41.0,82.0,20.4,0.288,61.5,3,6,True,1681.0
2021-03-15,1526162.75,800070.0,0.7648269875238378,40.5,85.1,15.6,0.147,68.8,3,0,False,1640.25
2021-03-16,1546284.0,1048689.0,0.7880931409292642,39.9,76.2,16.8,0.014,63.3,3,1,False,1592.01
2021-03-17,1525197.25,1277888.25,0.7637105821756143,35.5,87.3,12.2,0.044,69.3,3,2,False,1260.25
2021-03-18,1522514.5,1336806.5,0.7606085247463588,36.6,81.0,10.5,0.007,114.8,3,3,False,1339.5600000000002
2021-03-19,1529062.5,1154679.5,0.7681799615357598,33.7,77.5,17.8,0.051,109.2,3,4,False,1135.6900000000005
2021-03-20,1326111.0,897973.75,0.5335076259273146,33.7,58.7,13.8,0.0,135.8,3,5,True,1135.6900000000005
2021-03-21,1268196.5,540140.75,0.4665412276469602,41.5,70.3,19.6,0.066,67.0,3,6,True,1722.25
2021-03-22,1503150.25,1151851.5,0.7382176886362251,41.1,57.4,10.9,0.0,181.1,3,0,False,1689.21
2021-03-23,1519112.75,1276385.0,0.7566750893312177,42.7,80.3,12.2,0.009,53.5,3,1,False,1823.29
2021-03-24,1496663.5,1080639.25,0.7307170750758025,46.5,69.1,11.5,0.0,100.9,3,2,False,2162.25
2021-03-25,1469071.75,1153654.0,0.6988128003302385,47.7,70.1,9.6,0.0,153.3,3,3,False,2275.2900000000004
2021-03-26,1438960.25,859027.5,0.663994944666823,50.8,70.9,7.6,0.022,125.5,3,4,False,2580.64
2021-03-27,1316568.75,457427.5,0.5224739450012821,44.2,76.2,21.0,0.096,84.1,3,5,True,1953.6400000000003
2021-03-28,1162432.5,406154.75,0.344246566591035,44.9,67.9,14.6,0.0,156.1,3,6,True,2016.01
2021-03-29,1437691.5,654664.0,0.6625278920665554,57.0,53.3,15.3,0.0,133.1,3,0,False,3249.0
2021-03-30,1432565.0,984313.75,0.6566001323382622,58.4,55.3,10.1,0.0,189.8,3,1,False,3410.56
2021-03-31,1396904.75,1109508.5,0.6153662702782081,58.8,57.0,6.8,0.0,206.3,3,2,False,3457.44
2021-04-01,1380022.75,891809.5,0.5958456539253267,53.4,63.0,18.1,0.003,93.2,4,3,False,2851.56
2021-04-02,1168692.0,568570.0,0.3514844115182274,42.7,72.6,20.0,0.0,219.9,4,4,False,1823.29
2021-04-03,1170055.25,665997.5,0.3530607342432046,42.6,61.9,16.6,0.0,150.4,4,5,True,1814.76
2021-04-04,1098220.5,591897.5,0.2699983840740816,40.8,63.4,16.3,0.0,206.3,4,6,True,1664.64
2021-04-05,1207269.5,302585.5,0.3960914827984829,39.2,71.3,24.8,0.144,74.9,4,0,False,1536.6400000000003
2021-04-06,1505635.5,692520.75,0.7410913772863255,35.1,74.3,19.8,0.03,157.2,4,1,False,1232.01
2021-04-07,1573795.0,770341.0,0.8199040446423382,37.3,74.3,17.5,0.062,112.4,4,2,False,1391.2899999999995
2021-04-08,1525698.5,826389.0,0.7642901763556216,39.7,67.8,19.6,0.008,131.5,4,3,False,1576.09
2021-04-09,1489991.0,808917.75,0.7230016792332128,45.8,53.5,14.7,0.0,201.4,4,4,False,2097.64
2021-04-10,1241147.0,956065.5,0.4352639552836586,45.6,74.0,9.8,0.047,58.0,4,5,True,2079.36
2021-04-11,1198037.75,622504.75,0.3854168322822104,52.6,74.8,19.0,0.21,151.6,4,6,True,2766.76
2021-04-12,1473451.25,1055565.75,0.7038768057393987,41.3,72.2,17.3,0.016,113.0,4,0,False,1705.6899999999998
2021-04-13,1520344.75,984753.75,0.7580996479940982,40.5,69.3,13.3,0.007,155.5,4,1,False,1640.25
2021-04-14,1501955.0,1150777.25,0.7368356239107314,40.3,65.6,11.5,0.0,176.8,4,2,False,1624.0899999999997
2021-04-15,1507182.75,1141469.25,0.7428804587726421,39.3,63.4,17.8,0.01,118.6,4,3,False,1544.4899999999998
2021-04-16,1489850.75,1112485.0,0.7228395084925723,43.9,63.4,15.0,0.0,166.8,4,4,False,1927.21
2021-04-17,1264671.75,953196.5,0.4624655676250542,47.5,65.5,11.6,0.03,104.2,4,5,True,2256.25
2021-04-18,1155375.25,962631.5,0.3360862852406991,45.6,90.3,9.2,0.183,79.6,4,6,True,2079.36
2021-04-19,1438538.75,1219270.75,0.6635075652216897,48.8,83.0,12.6,0.002,126.4,4,0,False,2381.44
2021-04-20,1451073.0,1171578.75,0.6780008886147177,52.5,62.4,10.4,0.0,249.9,4,1,False,2756.25
2021-04-21,1452208.75,922256.75,0.6793141536320608,51.8,54.6,18.2,0.0,213.9,4,2,False,2683.24
2021-04-22,1467430.0,743539.75,0.6969144487192125,45.5,55.3,20.6,0.003,139.6,4,3,False,2070.25
2021-04-23,1413252.75,853838.75,0.6342694237041588,47.1,56.6,17.3,0.0,197.9,4,4,False,2218.4100000000003
2021-04-24,1201547.25,724914.25,0.389474858765473,45.5,59.2,13.0,0.0,196.8,4,5,True,2070.25
2021-04-25,1116215.25,657734.0,0.2908056705991384,43.4,52.5,12.8,0.0,154.3,4,6,True,1883.56
2021-04-26,1379496.75,973899.5,0.5952374413793242,40.6,51.3,8.4,0.0,192.8,4,0,False,1648.36
2021-04-27,1408013.75,850736.5,0.6282115804940687,44.1,47.2,13.4,0.0,291.6,4,1,False,1944.81
2021-04-28,1409776.25,911645.75,0.6302495550422236,51.0,43.5,11.9,0.0,276.0,4,2,False,2601.0
2021-04-29,1438905.0,919257.75,0.6639310592235403,52.3,69.8,14.7,0.161,124.5,4,3,False,2735.2899999999995
2021-04-30,1407774.75,1151232.0,0.6279352253638506,47.2,74.2,15.9,0.0,71.6,4,4,False,2227.84
2021-05-01,1114380.5,901076.0,0.2886841535482292,48.3,74.2,9.2,0.0,146.8,5,5,True,2332.89
2021-05-02,1125033.25,684780.75,0.3010019029768014,46.8,85.9,10.5,0.115,46.0,5,6,True,2190.24
2021-05-03,1416963.0,868677.0,0.6385595769338281,45.3,73.4,15.8,0.044,166.2,5,0,False,2052.09
2021-05-04,1513362.5,450244.75,0.7500260889649604,49.4,65.7,21.0,0.094,131.0,5,1,False,2440.36
2021-05-05,1513996.25,534818.25,0.7507588925790842,48.2,64.5,21.0,0.06,171.3,5,2,False,2323.24
2021-05-06,1490851.0,990251.0,0.7239960951829507,46.0,63.2,14.3,0.026,164.8,5,3,False,2116.0
2021-05-07,1426119.75,898929.25,0.6491475051289026,42.2,82.9,14.8,0.409,130.6,5,4,False,1780.84
2021-05-08,1216791.0,680095.5,0.407101170548984,48.4,61.7,10.6,0.0,235.0,5,5,True,2342.56
2021-05-09,1125277.0,365175.5,0.3012837505206951,64.8,44.5,12.2,0.0,288.1,5,6,True,4199.04
2021-05-10,1386834.5,796435.75,0.6037220642109411,70.8,47.2,11.0,0.0,295.3,5,0,False,5012.639999999999
2021-05-11,1398986.25,1109286.25,0.6177731037658589,70.1,60.5,17.9,0.011,275.0,5,1,False,4914.009999999999
2021-05-12,1392349.25,1129401.0,0.6100987564886362,57.1,87.2,12.6,0.133,59.5,5,2,False,3260.4100000000003
2021-05-13,1128841.5,878309.25,0.3054053733728363,52.8,94.6,12.9,0.397,31.2,5,3,False,2787.84
2021-05-14,1218696.25,902118.25,0.4093042065818193,51.0,88.2,17.1,0.053,123.0,5,4,False,2601.0
2021-05-15,1153819.25,805018.0,0.3342870861502429,55.6,68.9,10.7,0.079,228.7,5,5,True,3091.36
2021-05-16,1092926.0,701150.75,0.2638763663463046,55.6,69.5,13.6,0.055,182.3,5,6,True,3091.36
2021-05-17,1361750.25,971071.0,0.574717205737433,56.2,70.0,12.1,0.046,223.1,5,0,False,3158.4400000000005
2021-05-18,1402838.0,1051931.0,0.6222268731081886,52.8,77.1,14.6,0.005,169.9,5,1,False,2787.84
2021-05-19,1394522.5,1073799.0,0.6126116802825528,54.2,65.3,14.5,0.0,309.1,5,2,False,2937.6400000000003
2021-05-20,1396595.25,1022354.25,0.615008396166064,55.7,62.6,13.9,0.0,237.2,5,3,False,3102.49
2021-05-21,1411662.0,590956.25,0.6324300432715475,59.1,57.3,18.3,0.011,247.3,5,4,False,3492.81
2021-05-22,1228107.75,319008.5,0.4201867015945633,55.1,66.5,18.9,0.034,229.0,5,5,True,3036.01
2021-05-23,1081855.75,460097.0,0.2510758626630631,54.1,72.1,14.7,0.069,186.2,5,6,True,2926.81
2021-05-24,1095516.0,470247.0,0.2668711771716787,59.0,59.2,13.2,0.0,287.4,5,0,False,3481.0
2021-05-25,1380219.0,705379.75,0.5960725773324618,55.4,69.5,18.3,0.191,204.5,5,1,False,3069.16
2021-05-26,1438675.25,763383.25,0.6636653998462703,54.0,68.0,14.2,0.004,207.8,5,2,False,2916.0
2021-05-27,1424637.75,833388.25,0.6474338720620283,53.0,77.5,12.8,0.153,158.2,5,3,False,2809.0
2021-05-28,1356269.0,993174.75,0.568379249429873,53.0,81.1,12.3,0.087,153.3,5,4,False,2809.0
2021-05-29,1165516.25,793654.0,0.3478122993642965,53.9,74.5,16.6,0.0,257.2,5,5,True,2905.21
2021-05-30,1067348.25,641106.75,0.2343008749993134,57.5,50.6,14.0,0.0,299.9,5,6,True,3306.25
2021-05-31,1314610.75,908167.25,0.520209914269204,57.8,53.7,9.0,0.0,334.1,5,0,False,3340.84
2021-06-01,1351650.25,924276.0,0.5630385998160907,62.5,57.5,12.4,0.0,278.3,6,1,False,3906.25
2021-06-02,1368888.75,814974.0,0.582971436269067,64.5,57.4,9.2,0.0,273.3,6,2,False,4160.25
2021-06-03,1235370.5,724117.0,0.4285846021049819,68.9,46.6,12.3,0.0,322.4,6,3,False,4747.210000000001
2021-06-04,1277759.5,973253.25,0.4775989017485242,66.2,60.7,10.1,0.033,184.5,6,4,False,4382.4400000000005
2021-06-05,1146526.0,851730.25,0.3258539185625371,70.0,56.6,9.7,0.0,315.5,6,5,True,4900.0
2021-06-06,1074335.5,828705.25,0.2423802155165311,71.7,51.1,9.0,0.0,268.1,6,6,True,5140.89
2021-06-07,1345391.25,1087487.75,0.5558013330377065,69.5,44.9,10.1,0.0,324.1,6,0,False,4830.25
2021-06-08,1380255.5,1098122.0,0.5961147821954449,70.3,53.3,10.3,0.0,289.1,6,1,False,4942.089999999999
2021-06-09,1387232.5,1102640.75,0.604182270662099,69.7,47.4,8.7,0.0,332.5,6,2,False,4858.09
2021-06-10,1387110.5,1077158.0,0.60404120235295,71.8,51.0,11.6,0.0,266.8,6,3,False,5155.24
2021-06-11,1374826.5,992099.25,0.5898372424383194,72.6,51.6,12.6,0.0,305.3,6,4,False,5270.759999999999
2021-06-12,1201338.0,549225.25,0.3892329034893302,66.8,65.2,21.0,0.062,122.7,6,5,True,4462.24
2021-06-13,1094878.75,524089.25,0.2661343265158988,59.6,59.3,16.7,0.0,177.9,6,6,True,3552.1600000000003
2021-06-14,1347085.75,891576.75,0.5577606793479752,66.5,56.5,7.6,0.0,333.1,6,0,False,4422.25
2021-06-15,1399063.75,1060380.25,0.6178627168310971,68.4,62.7,8.6,0.0,208.9,6,1,False,4678.56
2021-06-16,1411812.5,1014344.5,0.6326040660627517,69.3,49.8,10.7,0.0,332.5,6,2,False,4802.49
2021-06-17,1463892.75,918480.25,0.6928243349771066,79.4,46.0,10.8,0.0,310.2,6,3,False,6304.360000000001
2021-06-18,1443995.25,993322.25,0.6698169031632544,82.4,40.7,12.4,0.0,326.3,6,4,False,6789.760000000001
2021-06-19,1238650.25,792140.5,0.4323769692109742,82.5,47.1,17.4,0.025,271.9,6,5,True,6806.25
2021-06-20,1138654.75,629525.25,0.3167524109527979,82.0,54.3,11.1,0.0,245.3,6,6,True,6724.0
2021-06-21,1415590.0,880643.75,0.6369719803070952,78.5,58.0,12.4,0.012,297.1,6,0,False,6162.25
2021-06-22,1423316.5,1070815.0,0.645906113836922,66.5,74.0,12.3,0.006,107.8,6,1,False,4422.25
2021-06-23,1381170.25,1124427.0,0.5971725054396575,63.1,68.9,8.8,0.009,158.5,6,2,False,3981.61
2021-06-24,1373439.5,1173410.0,0.5882334576449628,62.8,79.2,7.1,0.089,106.4,6,3,False,3943.84
2021-06-25,1351937.25,1120844.0,0.5633704572318754,67.9,65.6,9.1,0.0,223.9,6,4,False,4610.410000000001
2021-06-26,1154939.25,872123.25,0.3355821394801344,70.4,52.0,8.7,0.0,248.8,6,5,True,4956.160000000001
2021-06-27,1076228.75,727579.0,0.2445693759779748,70.9,52.0,6.3,0.0,292.6,6,6,True,5026.81
2021-06-28,1406498.25,1047923.75,0.6264592114570593,76.0,48.4,6.5,0.0,282.2,6,0,False,5776.0
2021-06-29,1422281.25,1059515.5,0.6447090567299845,74.8,59.3,11.4,0.225,167.1,6,1,False,5595.04
2021-06-30,1411922.75,1070041.75,0.6327315478749129,64.7,93.6,14.1,1.626,34.6,6,2,False,4186.09
2021-07-01,1441583.0,1062974.5,0.66702762423912,60.4,92.2,13.8,0.636,39.3,7,3,False,3648.16
2021-07-02,1371326.25,1039474.25,0.5857899117080048,67.1,72.9,13.1,0.024,245.5,7,4,False,4502.409999999999
2021-07-03,1159086.5,845333.5,0.3403775947679845,67.7,64.3,10.5,0.0,276.8,7,5,True,4583.29
2021-07-04,1080497.0,819195.25,0.2495047432773578,71.5,58.6,7.9,0.0,246.2,7,6,True,5112.25
2021-07-05,1365433.25,1064601.0,0.5789758498570672,68.5,71.1,11.6,0.133,136.2,7,0,False,4692.25
2021-07-06,1431569.0,815210.5,0.6554484599127515,73.5,64.5,12.4,0.002,273.5,7,1,False,5402.25
2021-07-07,1408186.5,1057381.75,0.6284113309072281,66.7,81.8,7.9,0.42,135.6,7,2,False,4448.89
2021-07-08,1392496.5,1202021.5,0.6102690213125885,65.6,84.1,7.6,0.022,77.2,7,3,False,4303.36
2021-07-09,1381353.25,1082277.75,0.5973841079033808,64.6,90.7,14.2,0.294,70.3,7,4,False,4173.159999999999
2021-07-10,1173197.25,799684.5,0.3566938213525965,66.4,73.4,14.2,0.269,257.9,7,5,True,4408.960000000001
2021-07-11,1081727.5,799427.5,0.2509275674938145,72.1,59.6,12.5,0.0,281.5,7,6,True,5198.409999999999
2021-07-12,1386095.25,1031217.75,0.6028672711983318,71.7,72.7,9.2,0.014,165.6,7,0,False,5140.89
2021-07-13,1423591.25,1167802.5,0.646223806606911,74.7,64.9,10.1,0.0,247.7,7,1,False,5580.09
2021-07-14,1419681.5,1096065.5,0.6417029720028549,71.8,76.2,11.0,0.141,168.8,7,2,False,5155.24
2021-07-15,1387297.75,1021015.25,0.6042577190815412,71.1,70.6,8.0,0.074,243.8,7,3,False,5055.209999999999
2021-07-16,1372835.25,982951.25,0.5875347648105103,73.6,76.2,15.2,0.161,246.7,7,4,False,5416.959999999999
2021-07-17,1178768.25,701591.75,0.3631355553711903,74.5,73.8,13.4,0.016,179.5,7,5,True,5550.25
